"","baseMean","lgFC_Treatment_6H_vs_Control","lfcSE","stat","pvalue","padj"
"Med1",103.715446560034,0.740467165478087,0.207744033139187,3.56432458872106,0.000364794308006575,0.00276502861028738
"Mpzl1",20.0650947808483,-1.51240324616916,0.424540770000242,-3.56244524211019,0.000367416560789524,0.00278319174615287
"Gapvd1",382.553820928252,0.515914301456671,0.144871377549909,3.56118862250024,0.000369179742614698,0.00279482906563321
"Ctsl",14740.0389337847,0.488338454911111,0.13715954579145,3.56036797944509,0.000370335465666814,0.00280185622273842
"Itga4",94.1899485323887,1.37631677185116,0.386743046250921,3.55873695776341,0.00037264250481554,0.00281757994586434
"Abhd17b",121.644187128643,0.996391649274688,0.280126710598663,3.55693195820307,0.000375211289346669,0.00283189330555045
"Lck",21.425037916687,1.99808792219521,0.561771743505554,3.55676116731468,0.000375455205647794,0.00283189330555045
"Park7",163.480182527446,-0.720584319042245,0.202577056883413,-3.55708751093641,0.000374989264431183,0.00283189330555045
"Vps18",230.929497109419,-0.761031697266723,0.213964464851599,-3.55681350075845,0.000375380449497663,0.00283189330555045
"Klhdc1",12.8371766146632,-1.82815204992697,0.514223636044055,-3.55516923335346,0.00037773587849507,0.00284735178422508
"Kmt2e",142.878063227435,0.613218267922909,0.172554649389033,3.5537626490746,0.00037976178060944,0.00286087208059112
"Lamtor3",338.739197681524,0.555283375454273,0.156262341052972,3.55353293514294,0.000380093600524132,0.00286162156335925
"Zbed3",18.1346838631281,-1.74720135071418,0.491708767219834,-3.55332560082876,0.000380393325917711,0.00286212864711572
"Rab5a",20.4711484992626,1.23409593887677,0.347605463915657,3.550277734346,0.000384824934863185,0.00289193942813292
"Rassf8",356.525425917095,-1.37659459259791,0.387730649783811,-3.55038889333475,0.000384662465066132,0.00289193942813292
"Cdk20",51.267969006408,-1.08747333839963,0.306348363120842,-3.54979320705777,0.000385533868464112,0.00289550040114175
"Itpkb",252.76590834363,1.09912612171015,0.309758433014586,3.54833316727939,0.000387677505388404,0.00290982561478913
"Rasgef1a",15.4918105181046,-2.17836715723212,0.614039810270411,-3.54759922857903,0.000388759279454501,0.00291616811512855
"Ampd3",534.110768010426,2.17033051067376,0.611875277950928,3.54701454509136,0.000389623079808827,0.00291909213747282
"Hdac1",130.890457544294,1.06548004622335,0.30037735383024,3.54713839987255,0.000389439949504901,0.00291909213747282
"Scaper",15.4713960061939,-1.43411688540121,0.404499527624623,-3.54541053193041,0.000392002036907041,0.00293513014503588
"Ttc3",62.6198033977282,-0.973041815750512,0.274552333530961,-3.54410324340143,0.000393950944916386,0.00294793061271879
"Get1",22.2659220356646,-1.46276270863623,0.412751800683194,-3.5439281093748,0.000394212721637559,0.0029480984167637
"Rmnd5b",172.085770983392,-0.932948641480786,0.263402066911506,-3.54191845348816,0.000397228254911164,0.00296884733964855
"Med6",78.1878475282474,0.723347335927097,0.20455090553689,3.53627051431773,0.000405818910832687,0.0030312137809134
"Usp15",140.362635290103,0.860342662898566,0.243322878429144,3.53580669624168,0.000406532046670627,0.00303470013263158
"Atg2b",65.2661137766243,-0.9287574168753,0.262816034331973,-3.53386892560045,0.000409524114434907,0.0030551838385795
"Cd99l2",62.2860528341623,-0.984545198400195,0.278619360964378,-3.53365679611215,0.000409852904961788,0.00305578585376171
"Dld",207.221430687236,0.754267290458336,0.213604645304709,3.53113711259587,0.000413777197719566,0.00308317830871863
"Serpinb9",14.1045241837874,1.83675557269152,0.520226550197257,3.53068402986174,0.000414486565439711,0.00308659675122184
"Nudt1",26.1396753644689,-1.20394361821707,0.341044801332877,-3.53016264582188,0.000415304274396596,0.0030900976667963
"Ythdc1",140.616123176582,0.968183763586621,0.274268013466545,3.53006444809037,0.000415458450614165,0.0030900976667963
"Cad",30.2800002210991,-1.12284209166151,0.318197072553597,-3.52876311101943,0.000417506680957336,0.0031034579296026
"Dhps",153.42471708445,0.724649078399455,0.205393539419731,3.5281006425358,0.000418552987188743,0.00310935895247512
"Sh2d3c",76.6293585439501,-2.07212434808546,0.587365501184038,-3.5278278072314,0.0004189846162256,0.00311068928152545
"Rab3ip",58.9679435456106,1.48179370356659,0.420055553262682,3.52761365028294,0.000419323706486535,0.0031113313812016
"Arl6",20.0041184432064,-1.79235934527525,0.508141969346864,-3.52728066839086,0.000419851449980412,0.0031133716492527
"Ccz1",306.226026194998,0.630873371722826,0.17892368233153,3.52593554694382,0.0004219896550407,0.00312734451331907
"Mpst",31.5980231984973,-1.26758073177353,0.359574181178884,-3.525227333113,0.000423119513886968,0.00313383226250498
"Pkn2",94.3910330636474,0.956269099693942,0.271311902841195,3.52461167269048,0.000424104010940481,0.00313923623963576
"Ccdc28b",38.638701805332,-1.19678522035324,0.339644338363325,-3.52364248472474,0.000425658165697176,0.00314884782395923
"Znrf2",96.5197466942065,-1.39231199442352,0.395261279669495,-3.52251046595744,0.000427480162727,0.003160428069813
"Kptn",24.9841074432869,-1.16961630215142,0.332150353992599,-3.52134594496768,0.000429362069047524,0.00317243707525996
"Homer1",26.8084447420813,1.30009237210748,0.369236998415622,3.5210241056181,0.000429883535264089,0.00317438579367373
"Atad2b",50.1791927895253,1.14412513613818,0.325042415153504,3.51992565523442,0.00043166777650865,0.00318565129014802
"Tmem219",335.835363576756,0.713433177758203,0.20271075059565,3.51946394387981,0.000432419808006665,0.00318929028456173
"Gna13",780.863202635526,0.998576916368669,0.283776421821222,3.51888613564156,0.000433362660314002,0.00319433147042942
"Me2",54.2130796800395,-0.952132421180714,0.270612297838183,-3.518437368837,0.000434096270015289,0.00319782521398225
"Cntrob",10.8172880667744,-2.31369091043969,0.657643051006281,-3.51815609835675,0.000434556660394751,0.00319930327918837
"Lrch4",211.177080395476,-0.839097387274094,0.238742514406403,-3.51465422637599,0.000440326906762587,0.00323984857263727
"Pparg",17.1829488367119,-2.82581338433665,0.8042391847117,-3.51364797693815,0.000441998146006728,0.00325020368021783
"Usp48",101.046680360517,-0.748673985784822,0.213233868213452,-3.51104630825053,0.000446346637233933,0.00328022167709448
"Tmc6",123.799975772881,-0.845186733305585,0.240758113022082,-3.51052233586856,0.000447227233941665,0.00328473335745945
"Rufy3",70.5596763444442,1.02434958788148,0.291903045493347,3.50921171839855,0.00044943698494212,0.00329899603309421
"Parp8",44.426554285433,1.92219428626735,0.547865704520413,3.50851362004853,0.000450618160592968,0.00330569617869184
"Napepld",30.0535144019173,-1.22561570407812,0.349365788508631,-3.50811597583729,0.000451292265201215,0.00330867073243058
"Ivd",42.9838695160397,-1.6575466494551,0.472738258471902,-3.50626719913259,0.000454438773305709,0.00332975750791578
"Ccdc28a",31.5418689186888,-1.19213677484164,0.340168230903314,-3.50455059155856,0.000457378655624752,0.00334930612445307
"Galt",78.8238621063981,-0.83917726245314,0.239477722919418,-3.50419760227766,0.000457985384950377,0.00335175637934272
"Asns",100.323567991232,1.31984703258266,0.376915935042007,3.50170133410669,0.000462297533353491,0.00338130565220602
"Fance",49.4187011092752,-1.42021274107472,0.405655946010609,-3.50102779225027,0.000463467508024157,0.0033860809671695
"Ltb4r1",31.0006487612096,-2.27382562887338,0.64947723612165,-3.50100896907722,0.000463500244430282,0.0033860809671695
"Usp22",49.4642738763214,-1.28978749712894,0.368615326336063,-3.49900670150935,0.000466994843676725,0.0034095883162811
"St6galnac6",73.6865492091932,-1.39707494097062,0.399305355505301,-3.49876334416474,0.000467421251691748,0.00341067983239767
"Pnpla6",52.677152595011,-0.96637858866601,0.276368160713989,-3.49670738542891,0.000471038204266547,0.0034350370408236
"1700025G04Rik",23.6341154212889,-1.46831240979452,0.420053788976138,-3.49553425853737,0.000473113714272919,0.00344813113532517
"Nudt16l1",96.5112693351503,-0.797037169361649,0.228039889554041,-3.49516556476302,0.000473767771536826,0.00345085608635073
"Abcb8",76.6442188200626,-1.24980607986753,0.35779704502468,-3.49305869695295,0.000477521533781677,0.00347614227635279
"Map3k20",37.1675338118141,-1.19738989147528,0.343138952917489,-3.48951898726345,0.000483890681047531,0.00352042617747339
"Caprin1",176.744831940825,0.837625406846838,0.240053210292866,3.48933224356771,0.000484228887138249,0.00352080708552645
"Clybl",20.4241223931951,-1.34130845571748,0.384522530844804,-3.48824411607453,0.000486203952156501,0.00353099886716487
"Tmem156",20.7218445013107,-1.97433447092794,0.565983771003017,-3.48832346805473,0.000486059666447492,0.00353099886716487
"Sdr42e1",13.0360125179439,-1.81711645055076,0.521022036976731,-3.48759998923406,0.000487376646995648,0.00353742967651467
"Manba",110.570171081749,-1.0983944485999,0.315070600310818,-3.48618515188764,0.000489961760802031,0.003554098355594
"Spaca9",17.174212643775,-3.1870176835776,0.914516185166761,-3.48492212086597,0.00049228029922334,0.00356881485905467
"Slc36a1",76.0588574158316,-1.52205997401013,0.436785227384685,-3.48468739001017,0.000492712319024617,0.0035698456667213
"Eid1",67.8826420253831,-1.25516219312276,0.360372846597013,-3.48295440396027,0.000495912819703927,0.0035909219284499
"B4galt1",131.689691818215,-0.831487951640472,0.239503245396493,-3.47171893334455,0.000517137462573231,0.00374241018009077
"Prkdc",14.637421729437,-1.90985028939933,0.55015958852382,-3.47144779303732,0.000517659978184887,0.00374399175061847
"Adcy9",10.3507682406557,-2.95593236184377,0.852046555469605,-3.46921461376558,0.000521982301849435,0.00377303756565698
"Emilin1",58.228331811286,-1.34283485059299,0.387278677820974,-3.46736065653927,0.000525596168674025,0.00379693138390496
"Cd200r4",552.263487226375,1.23314170119016,0.355798770247748,3.46584025664705,0.000528577228882535,0.0038162284455722
"Lpcat2",399.376640400556,1.03830156181193,0.299624144469566,3.46534677187004,0.000529548190410475,0.00381999182498473
"Mpv17",149.247406679851,-0.712252258055381,0.205540774458781,-3.46526016519517,0.000529718765695699,0.00381999182498473
"Stradb",67.7501126580874,-0.944944988203989,0.272920071463054,-3.46235065504118,0.000535479002472729,0.00385927142975811
"Atg5",301.425241826534,-0.585190871040233,0.169063298106185,-3.46137143658872,0.000537430745614156,0.00387107280335062
"Flcn",198.926279878503,-0.827445128595389,0.239191669096188,-3.45933924756653,0.00054150240169473,0.00389812102961659
"Kynu",16.0829318106201,2.08248397004015,0.60211852992219,3.4585947227189,0.000543001297676449,0.0039066279109117
"Agpat2",209.795548738175,0.576872779729666,0.166853560712008,3.45735971871381,0.000545496165138265,0.00392228620315704
"Rxrb",109.962286272088,-0.767350690928517,0.222121293232385,-3.45464714238679,0.000551013452298897,0.00395964567792621
"Slc38a6",102.176008248486,0.687957939854834,0.199181941722183,3.45391722716707,0.000552506925737772,0.00396806285965723
"Fam83f",6.88360501180871,-4.98294464721235,1.44319238638069,-3.45272376312132,0.000554956987896001,0.00398333637524187
"Gm8330",9.21415794030422,-5.40197455063532,1.56539789218244,-3.45086356485636,0.000558795976036445,0.00400855564172446
"Mfsd11",99.1213838493546,-1.17483068177198,0.340586961408866,-3.44942941124992,0.00056177258380718,0.00402756281417522
"Chmp4b",822.208204016393,0.702864340757954,0.203851457619356,3.44792403726827,0.000564912891356649,0.00404301689880293
"Myl12a",2376.28431407729,0.462782403268558,0.134210142584267,3.44819247157859,0.000564351725040234,0.00404301689880293
"Tmc8",52.8252232725397,-1.01413435702242,0.294123892441675,-3.44798359835224,0.000564788333095148,0.00404301689880293
"Acsf3",26.8582739630063,-1.1912304294553,0.345575458328648,-3.44709209159875,0.000566655390150991,0.00405313265998244
"Rictor",36.2515357933824,1.16533881243933,0.338274111204615,3.44495417721883,0.000571156207624197,0.00408295473552364
"Il16",33.7741248096794,-1.48110971955844,0.429968987556423,-3.44468964605054,0.000571715417045996,0.00408458166575147
"2900026A02Rik",7.40962287614047,-3.78898945458653,1.10044963568809,-3.44312845559476,0.000575026114561749,0.004105853132207
"Fam234b",8.19487491897906,-2.60224270508772,0.755993004200057,-3.44215183292767,0.000577106230972275,0.00411593366930255
"Vps8",68.8057785196432,-1.03065038979441,0.299413995903584,-3.44222515946212,0.000576949809259257,0.00411593366930255
"Atp13a2",679.741131350596,-0.979025170349361,0.284688059078827,-3.43894005782055,0.000583996527768098,0.00416025750868691
"Mmadhc",84.5584135088977,0.863433659487359,0.251074658565295,3.43895184173998,0.000583971108050773,0.00416025750868691
"2900089D17Rik",22.8847049423798,1.18476591714095,0.344563597599553,3.4384535261263,0.00058504695081784,0.00416533138336609
"Fbn1",4.09892069391203,3.67069238637085,1.06759833634041,3.43827098771389,0.000585441505233416,0.00416573253608318
"Cdk19",32.6211513126887,-1.11441932347193,0.324243005293578,-3.43698801601875,0.000588221628858308,0.00418309803848024
"Gm20712",6.69841429225853,-2.65964548036852,0.773920278410098,-3.43658843754858,0.000589089998524982,0.00418685603683336
"Atp6v1f",1489.98348774637,0.60169785754518,0.17521319284344,3.43408990944433,0.000594546953392679,0.00422320347458917
"Nfkbie",419.643934099513,2.16545820642613,0.630948996368105,3.43206537912102,0.000599003135844932,0.00425240439435275
"Epb41l1",29.4840507115751,-1.71352412096051,0.499404732092973,-3.43113312879364,0.000601065542722482,0.00426458772448894
"Mrpl32",184.766640464413,0.734102202922931,0.213999126198395,3.43039813275853,0.00060269622350875,0.00427369567355053
"Btaf1",68.534507759504,0.882288921507227,0.257594983866149,3.4251013287032,0.000614570162697547,0.00435538589985367
"Abhd15",10.0032199956379,2.16440315597926,0.631995896265578,3.4247107754474,0.000615454233895637,0.00435914307009348
"Mex3c",45.0055588172179,1.14384080466912,0.334014229005958,3.42452717680094,0.000615870243555792,0.00435958263786016
"Adhfe1",22.2387490343862,1.78689817085566,0.521876054348019,3.42398957754065,0.000617089875920543,0.00436406206099136
"Pick1",16.977344832697,-1.54149849301402,0.450212421213062,-3.42393594752578,0.000617211667633916,0.00436406206099136
"Coasy",43.9678024287727,-1.05713381110394,0.309000869808853,-3.42113538954722,0.000623602796420705,0.00440672153959485
"Ppp1cb",154.466074368065,0.910164246423745,0.266158168645399,3.41963671848206,0.000627048138880159,0.00442852748084113
"Atraid",226.815131298478,-0.72715447474918,0.212838494118513,-3.41646128328781,0.000634406841336483,0.00447793069612691
"Phrf1",113.017813394894,0.750202280785127,0.219637390288674,3.41564011391285,0.000636322836491488,0.00448888223199636
"Alas1",6153.14697761988,0.697460053776923,0.204363033011236,3.41284841734844,0.000642876897985845,0.00452992834810735
"Sfxn5",19.9836102464819,-2.48091369376334,0.726901769321921,-3.41299718678305,0.000642526054365374,0.00452992834810735
"Slc17a5",117.410589281069,-1.47020950193724,0.430904075051025,-3.41191830632639,0.000645074425529388,0.00454281400757317
"Msn",843.066013808902,0.820988672563596,0.240731114894741,3.41039700215974,0.000648683800620117,0.00456562192699313
"Eif4e2",308.81892922262,0.657819401474507,0.192903781271816,3.41009075684001,0.000649412651231445,0.00456814141931337
"Fam78a",29.3209824791568,-1.77614215476277,0.521240024891722,-3.40753217317057,0.000655531799238997,0.00460592422773915
"Pde8b",26.8118535111057,-1.3294719593295,0.390148025334292,-3.40760909449783,0.000655347053907122,0.00460592422773915
"Apba3",51.8921334465709,-1.37521082056833,0.403670875888209,-3.40676254521066,0.000657382916857311,0.00461366688714045
"Gm42517",10.3939727662189,2.83441263827091,0.831957993432064,3.40691797019481,0.00065700869573292,0.00461366688714045
"Cfap298",41.2031304663601,-1.084449995701,0.31840615727495,-3.40587005283493,0.000659535635666752,0.00462566608709746
"Rwdd1",96.9781874044517,0.869651789280913,0.255348658719336,3.40574253901519,0.000659843737519708,0.00462566608709746
"Thbs4",13.4497811196993,3.52192011858862,1.03419738358169,3.4054622207526,0.000660521519576352,0.00462778359307277
"Tmx2",37.0668651528221,-1.12039000801592,0.329047773443158,-3.40494632828587,0.000661770589277562,0.00463389900405442
"Hnrnpl",223.233671725487,-0.88080096549567,0.258734710783994,-3.40426285606113,0.00066342878261295,0.00464287063377483
