"","baseMean","lgFC_LMoDC_vs_PcDC","lfcSE","stat","pvalue","padj"
"Mtln",112.78412065902,-0.616404183446901,0.218422983183786,-2.82206649896474,0.00477152821192895,0.025010092138709
"Nkrf",15.2207973737865,-1.14143035302645,0.404469020688864,-2.82204642294346,0.00477182692656517,0.025010092138709
"Sirt4",9.50985909336411,1.41541701640057,0.501595014753882,2.82183230448388,0.00477501388561339,0.0250174258013006
"Atp6v0d2",7.29234508537531,-4.64653752497628,1.64679495999123,-2.82156409137967,0.004779008712068,0.0250289849987573
"3110082I17Rik",64.8780375747942,-0.673535716948784,0.238722707755913,-2.82141453270317,0.00478123758597973,0.0250312902275347
"Gm10268",3.40322270457782,2.49028025982649,0.882710385882855,2.82117475862234,0.00478481290380856,0.0250406401555337
"Abl1",118.149565511174,-0.468698957682424,0.166195755697603,-2.82016201746591,0.00479994079012856,0.0251104192213305
"Pi16",24.0560390371658,-1.32184271861661,0.468765189115568,-2.81983976052181,0.00480476359344942,0.0251262562506469
"Rnf145",224.852483021897,0.303572401314861,0.107674084225617,2.8193636704517,0.00481189664303793,0.0251541582453018
"Cdkn2d",252.4712348461,-0.467184540489756,0.165796120691374,-2.81782552294701,0.00483500757230206,0.0252655324745314
"Mff",300.288801828021,0.343091884915155,0.121765300094449,2.81764907283957,0.00483766517659541,0.0252684749524879
"Vps51",55.0755749941946,-0.700636840687931,0.248668963332744,-2.8175484037001,0.00483918199747517,0.0252684749524879
"Rassf3",147.534394338796,-0.423381743433953,0.150291748009048,-2.81706580063507,0.00484645954236522,0.025297036492301
"Bag4",9.22625130308931,-1.43581889363421,0.51002539737285,-2.81519097094015,0.00487482559852435,0.0254356112698545
"Ganc",71.7172778677089,-0.613541952782139,0.218006149611655,-2.81433323727368,0.0048878530612616,0.0254940796642918
"Dyrk1a",153.439841791499,-0.428676264570172,0.152345158559216,-2.81384895079253,0.00489522242231633,0.0255230039410934
"Rttn",9.91452682004116,-1.54332812992681,0.548900513056639,-2.81167186624138,0.00492847530143238,0.0256868094481359
"Nln",49.0974771345953,-0.648695231888938,0.230743302626939,-2.81132853913309,0.00493373790378168,0.0256989258382712
"Smpd3",6.29002221749114,-1.91849894653386,0.682428831953292,-2.81128061521465,0.00493447289748711,0.0256989258382712
"Tdrkh",9.08211763921919,-1.9402002176382,0.690298063199109,-2.81067023228568,0.00494384281085619,0.0257381459431255
"Itpk1",72.9108950584388,-0.571122076926224,0.203250261309936,-2.80994510533652,0.00495499505720202,0.0257866124323113
"Dynlrb1",412.402971025737,-0.314501394420668,0.111940969261247,-2.80952895527183,0.00496140559735751,0.0258062879500205
"Gm8172",21.3727864391658,1.23280503371734,0.438804931879602,2.80946029580085,0.00496246397552559,0.0258062879500205
"Srrt",312.246673441921,0.51954600544023,0.185027636956548,2.80793731134469,0.00498599317016782,0.0259190150160953
"Gm15675",16.2969673311172,-1.39590825990019,0.49717052073905,-2.80770520710913,0.00498958788661163,0.0259280701393402
"Pgf",9.50452183189867,-1.30605020723004,0.465261668662391,-2.80713047129992,0.00499849920103708,0.0259647356419127
"Spata24",27.4070641911315,-0.83939019400281,0.299171498530721,-2.80571577882649,0.00502049543588623,0.0260693184155072
"Fam20c",68.9618795702945,0.892042978647084,0.317954744766208,2.80556586536553,0.00502283147461313,0.0260717743530179
"Clk1",182.647187240697,-0.863982858431799,0.308036565412289,-2.80480616733084,0.00503468464708547,0.0261090145252646
"Nr4a1",608.731583635289,0.496956488237049,0.177184046616071,2.80474736709154,0.00503560313017644,0.0261090145252646
"Pex26",32.7391433740937,0.683061852036946,0.24353460123042,2.80478358551879,0.00503503736604207,0.0261090145252646
"Cyfip2",431.078849344761,0.44841421677038,0.159886689236373,2.8045750331815,0.00503829592699863,0.026113301186081
"Anxa6",346.473424810183,0.547677916483041,0.195316982174019,2.80404658308248,0.00504656132226091,0.0261464565508031
"Rbm48",45.0803770041497,-0.735790918272153,0.262442537939449,-2.80362674454061,0.00505313667938692,0.0261708344527537
"Smim20",123.75034400184,-0.427744344083087,0.152578619977638,-2.80343565924097,0.00505613195119416,0.0261766594617133
"Abcf1",379.147415524074,0.380176759980203,0.135621433823193,2.80322032633744,0.00505950922886501,0.026184457155598
"Hspa14",213.6821560984,-0.413674590978321,0.147578579289172,-2.80308018257683,0.00506170833667172,0.0261861539605856
"Dipk1b",8.81947252212801,-1.1643172587774,0.415391477922227,-2.8029396861998,0.00506391384498307,0.0261878826114904
"Nsun4",41.7513489364934,0.671098676975468,0.239462005305892,2.80252675625178,0.00507040103783364,0.0262117444120591
"Rras2",86.8598509112738,0.696686219297753,0.248950591713413,2.79849191963265,0.00513418540311718,0.0265316804029622
"Trac",687.554729403781,-0.527010558829677,0.188399133805448,-2.79730882082452,0.00515302532623938,0.0266192087173842
"Gm8130",14.2163667575581,1.31623518538511,0.470625179217244,2.79678020537343,0.00516146328945748,0.0266529584031985
"Adrb2",33.2230643264795,-0.98395082676636,0.351913780085844,-2.79599970915132,0.00517394469928517,0.0267075551906295
"Rcl1",99.0363460008788,0.556956646515065,0.199214596132,2.79576224498141,0.0051777475470314,0.0267173300785979
"Rxrb",179.03806541071,0.470459003809767,0.168375533263344,2.79410550150392,0.00520434966784673,0.0268446993187789
"Lamp2",218.556766199948,0.600850976033594,0.215055239824773,2.7939378576554,0.00520704837239839,0.0268487232584168
"Gart",263.26260349161,-0.310052872450865,0.11098986920117,-2.7935240818141,0.00521371468391755,0.0268731945807522
"Gigyf2",142.876601397214,0.603362628049915,0.216075019050811,2.79237567906002,0.0052322569327711,0.0269521138331467
"Uggt1",172.517027685772,-0.411181666923523,0.147253581908434,-2.79233728371515,0.00523287789657422,0.0269521138331467
"Rpl27a-ps1",3.70895386821773,2.73534023469797,0.979710563499375,2.79198809996267,0.00523852826486974,0.0269712893813786
"Lsm12",170.019311054286,0.520286106786385,0.1863734497237,2.79163211046269,0.00524429443490111,0.0269910468267768
"Mis12",54.1005702116075,0.572873483028335,0.20523276664474,2.79133538174235,0.005249105104296,0.0270058738343817
"Tifa",95.6332096431153,0.599549326595384,0.214798743031429,2.79121431594067,0.0052510690100539,0.0270060491461574
"Surf1",171.712286665787,-0.404165116879785,0.144820900951512,-2.79079272552727,0.00525791314880771,0.0270213869278058
"Ufl1",44.650941872151,-0.725103317994685,0.259810075802207,-2.79089760378156,0.00525620979271275,0.0270213869278058
"Wdr73",81.9405081142373,0.462030461473883,0.165630151936948,2.78953110934637,0.00527844251166516,0.0271169326388555
"Atp5f1b",2369.07327538915,0.184928513168228,0.0663076943961533,2.78894500634237,0.00528800434826532,0.0271560854494036
"Pde8a",57.0781977281201,-0.541584493239789,0.194206008801636,-2.78871131012722,0.00529182128981617,0.0271657179492617
"Myo1d",85.1941237128352,0.557746223665503,0.200027790601647,2.78834366958663,0.00529783097024314,0.0271865957453548
"Thop1",44.1239667582232,0.59576829963364,0.213742664467277,2.78731577113304,0.00531466636214275,0.027262991595244
"Rarg",14.285591497307,1.18688120301892,0.425902626135274,2.78674309616007,0.00532406684002205,0.0273012060678888
"Atp11a",72.6208238917806,-0.513036501581661,0.184123111293003,-2.78637753826159,0.00533007533417306,0.0273220052111421
"Gna11",50.7121018707347,0.592871471661756,0.21280151190494,2.78603035455216,0.00533578749012782,0.0273314719993632
"Prkdc",40.1837394329974,-0.760774021106892,0.273067627270403,-2.78602787416298,0.00533582831944121,0.0273314719993632
"Fzr1",192.85188216161,0.483690937698643,0.173674216018951,2.78504748019627,0.00535198855032402,0.0273941945037434
"Zfp386",34.031126548022,-0.734013767658238,0.263550455653018,-2.78509769918447,0.0053511596976133,0.0273941945037434
"Itgb2",882.672754285891,-0.339534176426074,0.121934957954339,-2.78455155209237,0.00536017995593507,0.0274260907873328
"Zswim6",54.2183471820263,-0.687307204942919,0.246885878009227,-2.78390651780104,0.00537085113524661,0.0274706472173396
"Adgrl4",5.54258073913666,-1.9891026047541,0.714648647257238,-2.78332941983184,0.00538041465931544,0.0275095077612204
"Tle4",140.656478142575,-0.426527509715875,0.153255420970607,-2.78311531830042,0.00538396660534552,0.027517614563625
"Mcm7",312.73737605789,-0.427631722127826,0.153694032599743,-2.78235735567876,0.00539655823299481,0.0275719006617486
"Atraid",137.5228507507,-0.458345510654467,0.164740546889531,-2.78222647252602,0.00539873521489017,0.0275729564223259
"Gm4691",3.87168189088827,1.93796293738752,0.696695240252776,2.78165089327206,0.00540831824899821,0.0276118225379354
"Flot1",249.866732881364,0.397282788491753,0.142872972720435,2.78067139590587,0.00542466157811411,0.0276750689479143
"Wbp11",413.385692258416,-0.257616611143184,0.0926448466711557,-2.78069013441835,0.00542434850020683,0.0276750689479143
"Pvt1",13.1678659160396,1.38455611536993,0.497961416192245,2.78044858566995,0.00542838548062065,0.0276839746413285
"Micos10",317.489598723809,-0.467340219624696,0.168095259380227,-2.78021058623424,0.00543236579442973,0.0276941810299634
"Stat4",151.234284664447,-1.08486582866173,0.390239144326231,-2.78000258158318,0.00543584663146009,0.0277018345814466
"Rbbp7",220.803845193171,0.590732699630999,0.212577757353072,2.77890173923439,0.00545430213772127,0.0277857677885954
"Fam219b",19.9586016345816,-1.10343715760364,0.397106254528372,-2.77869498407712,0.00545777466888492,0.0277933401442415
"Gm15772",5.21677525791544,1.99488676583905,0.718009928676072,2.77835540452398,0.00546348236691869,0.0278122852828884
"Rnf216",223.048205112104,-0.341669085017956,0.123023235445957,-2.77727279549601,0.00548171499173609,0.0278949525797654
"Sh3bgrl3",2100.0488311416,-0.354502203777407,0.127686419929058,-2.77635009247159,0.00549729791138399,0.0279640810512205
"Tut7",231.92165870094,0.354675484575116,0.127760376918679,2.77609923459188,0.00550154139074285,0.0279754979004562
"3010003L21Rik",9.60505294764322,-1.73544667854085,0.625490742287948,-2.77453615411293,0.00552804892479703,0.0280796793661015
"Hdac10",70.884165177964,-0.664460520915823,0.239466120871151,-2.77475794278785,0.00552428071304313,0.0280796793661015
"Stag1",104.521377657217,-0.650754305490637,0.23454035785454,-2.77459415276508,0.00552706329797794,0.0280796793661015
"Acsl1",184.554057092458,0.662478046401966,0.238787888194394,2.7743368870646,0.0055314364700047,0.0280866915679411
"Gm10293",3.72239530432073,3.84269329342651,1.38562578397147,2.77325475455041,0.0055498654839885,0.0281700462760011
"Dap",240.085280767012,-0.359435613784655,0.129648083996711,-2.77239433630021,0.00556455816504201,0.0282241489530982
"Gm14303",341.951333964121,0.644811449990557,0.232573273368733,2.77250881260221,0.00556260132173576,0.0282241489530982
"Ctdspl",24.6365946462381,-0.8638361189406,0.311657471684043,-2.77174846562432,0.00557561023933464,0.0282699600323366
"Prpf39",29.9308539331175,-0.921543463219344,0.332553190141663,-2.77111599148028,0.00558645226448732,0.0283146733028741
"Paics",324.366483303075,-0.410041718590605,0.148014858129409,-2.77027403716528,0.0056009147655849,0.0283776977659649
"Otub2",20.2974295803757,1.04244477087597,0.376355720229688,2.76983905077826,0.0056083998837747,0.0284053376668632
"Fam83g",5.39932429193431,1.91476839907154,0.691415153692141,2.76934688059224,0.00561687988572774,0.028437994616814
"Tmem150a",12.7290388550017,1.19317328328145,0.430883590669036,2.76913140606911,0.0056205961116796,0.0284465178975929
"Eps8l2",5.06031691153754,1.7597260146443,0.635513336530818,2.76898361291741,0.00562314633920407,0.028449135889668
"Tubb2a",198.538574666965,0.408664880546474,0.147615273585883,2.76844577542115,0.00563243574567565,0.0284858351373274
"Thap6",26.0714928057394,-0.952934278104801,0.344416496286734,-2.76680788631989,0.00566081032961218,0.0286189955753587
"Rpl19-ps5",2.45616258007454,2.71356836539561,0.98084130741248,2.76657227309704,0.00566490265449081,0.0286293419093335
"P2ry2",23.9037157424022,1.04810262663854,0.37886371780002,2.76643705215332,0.00566725248849462,0.0286308777342937
"Fra10ac1",43.1077351960401,-0.632309138862259,0.228590166263412,-2.76612572272085,0.00567266603236138,0.0286478846830982
"Btbd8",8.74093270800929,-1.60623936040514,0.580803387790232,-2.76554750569958,0.00568273272201574,0.0286883700259337
"Arf6",428.386024646807,-0.392761014168868,0.142045321257921,-2.76504013430831,0.00569157926735591,0.0287123144439
"Immp2l",13.8054261576459,-1.29217683722741,0.467318348355251,-2.76508902715951,0.00569072622939198,0.0287123144439
"Zfp319",9.23879668197493,1.31694742474985,0.47638338061847,2.76446970723477,0.0057015400852246,0.0287521989018497
"Vmac",28.8920006541892,-0.825416833168008,0.298667876538741,-2.76366123713656,0.00571568455267865,0.0288131446794614
"H1f1",9.63232551964362,-1.30930806766287,0.473800680053849,-2.76341534063239,0.00571999287019151,0.0288244797354915
"Lrrc42",74.0237104331862,0.565794998272769,0.204930167214254,2.76091610114792,0.00576394813449304,0.0290250774358027
"Tagln2",1307.10833466796,0.379046882135699,0.13728615098782,2.76099868346756,0.00576249086948332,0.0290250774358027
"Mgrn1",266.406845803472,-0.358796440510002,0.129970621314661,-2.76059648619629,0.00576959125962882,0.029043043196851
"Scarb2",99.5868146673251,-0.510833085579089,0.185094276595555,-2.75985349182513,0.00578272883237499,0.0290987081194734
"Cdc20",123.022855331163,-0.417713563462435,0.151366222320716,-2.7596220415502,0.00578682682580663,0.0291088621855996
"Mif-ps4",6.38608018339008,2.03074535774065,0.735973170997443,2.75926547021876,0.00579314530199393,0.0291197109756117
"Rps18",10886.524115366,0.255605016446769,0.0926328289563231,2.75933510102869,0.00579191094922823,0.0291197109756117
"Gm1043",3.2517439024077,-3.20343402886411,1.16107767562292,-2.75901784705789,0.00579753686585382,0.0291313216878845
"Elk4",328.968380752809,-0.386933184726791,0.140317175896502,-2.75756109153874,0.00582343305519329,0.0292509411968323
"Tmem163",65.1985192451175,-0.778158709837334,0.282233837140369,-2.7571418002949,0.00583090593894264,0.0292779683206183
"Rps3a3",25.4411694091389,1.10394137574029,0.400439573541138,2.75682387227116,0.00583657802245136,0.0292959371758193
"Cd70",10.8016129355871,1.37953610954754,0.500556441196294,2.75600510953479,0.00585120829364253,0.0293588414705033
"Gm29257",14.7834393190998,1.02541689312974,0.372142723557851,2.75543985739207,0.00586132792700418,0.0293842052066243
"Psmc4",452.367576226485,0.298574506540091,0.108357531925882,2.75545687718616,0.00586102299369352,0.0293842052066243
"Wdr36",64.3980441320062,-0.634551984376556,0.230296390298116,-2.75537095286268,0.00586256259374696,0.0293842052066243
"Ltb4r2",4.06541830335964,-2.02684152231779,0.735667376759886,-2.75510588935538,0.00586731432361988,0.0293974925330242
"Icmt",79.8850344524956,0.441044318503554,0.160105280282097,2.75471438372587,0.00587433910190522,0.0294133674488225
"Lag3",16.6329328821837,1.60458349116163,0.582490428042832,2.75469503688332,0.00587468643843496,0.0294133674488225
"Emc7",5.18140134181233,-3.04473061739204,1.10541724405707,-2.75437228228624,0.00588048362722192,0.029431862617791
"Krt222",10.1758461137943,-1.48445846061176,0.539153170199768,-2.75331490689692,0.00589951191592768,0.0295165426354995
"Aopep",113.66406372646,0.416742204912525,0.151367785888639,2.75317632788209,0.00590200986145491,0.0295184867766977
"Cd72",421.771092922335,0.610943693919131,0.2219188211756,2.75300531375706,0.00590509377763737,0.0295233591726536
"Selenok",420.814987582186,-0.445958025985592,0.162050087240135,-2.75197646345445,0.00592367781745814,0.0296056954919676
"Rnf44",331.983518772053,-0.329140771960412,0.119611280098867,-2.75175361126773,0.00592771011684581,0.0296152714655981
"Kdelr1",291.178828920043,-0.378002112370495,0.13739882676041,-2.75113056845558,0.00593899661550528,0.0296399139220331
"Prmt5",226.026242165871,0.343397682712657,0.12481793057559,2.7511887204755,0.00593794236555307,0.0296399139220331
"Syncrip",335.735324951531,-0.376455658115404,0.136833545683183,-2.75119420633174,0.00593784292004058,0.0296399139220331
"Kdm4b",74.1572553473117,0.509303385085283,0.185147026936556,2.75080509534622,0.00594490029922381,0.0296482305015459
"Pot1b",14.8963438945119,1.03935302859761,0.377824614102436,2.75088755418096,0.00594340409692953,0.0296482305015459
"Akap11",55.7467149383029,-0.593599480680846,0.215864182404275,-2.74987482438907,0.00596180344646911,0.0297219370965047
"Zfp61",19.4163027880273,-0.896470788347385,0.326056762705213,-2.74943166616017,0.00596987090979103,0.0297515575183817
"Ggt5",11.1907624391883,-1.28462288561852,0.46741301191246,-2.74836783075931,0.00598927764152514,0.0298270289379014
