"","baseMean","lgFC_MoDC_Treatment_6H_vs_MoDC_Treatment_48H_Wash","lfcSE","stat","pvalue","padj"
"Eif2s2",287.581783855805,1.18607917119765,0.151802460934368,7.81330660845118,5.57068613823603e-15,1.28100574454821e-13
"Pstk",32.5535527952229,-2.34776426666224,0.300699055562615,-7.80768753087541,5.82467724698001e-15,1.33739501969062e-13
"Traf2",116.158137117307,1.50520513238726,0.192968615227408,7.80025876546513,6.17803606155176e-15,1.41639605705892e-13
"Inhba",3649.78597990974,3.27332506241315,0.419880206568781,7.79585465378908,6.39739902638871e-15,1.46448566901385e-13
"Pxk",242.138205354031,1.37820185849997,0.176825069021131,7.79415422332037,6.4841313451384e-15,1.48211493984977e-13
"Ndel1",276.655211951976,0.873083661347193,0.112076962938537,7.7900367609532,6.6989701902698e-15,1.52892963354571e-13
"Pphln1",47.3342765588715,2.01713259793912,0.259084128578489,7.78562781520614,6.93678757382707e-15,1.58084100673494e-13
"Pithd1",84.6015169241913,-1.54699104621351,0.198938482834391,-7.77622822981574,7.47188528310629e-15,1.70024422427222e-13
"Cerk",280.691088797402,-2.26286480254433,0.291425089387938,-7.76482494110884,8.17580678203924e-15,1.85765052457482e-13
"Lst1",191.050197305141,-1.92619816831167,0.248352648566063,-7.75589944151248,8.7719513788994e-15,1.9901364690878e-13
"Pbxip1",224.245192875188,-1.48243129791207,0.191219698682834,-7.75250305341658,9.00986496176965e-15,2.04107579802586e-13
"Flvcr1",76.0170008478911,-2.31815026895153,0.299085576036341,-7.75079259813538,9.13207361046953e-15,2.06569130957297e-13
"Zbtb5",45.8417494385152,1.89320079072875,0.244572866065212,7.74084558596924,9.87577810611334e-15,2.23060908156747e-13
"Phf11d",444.803154445846,2.6220027994611,0.338931999004663,7.7360733337693,1.02534334024347e-14,2.31248292386863e-13
"Tex2",62.8759639176259,-2.01425532334278,0.260448709156548,-7.73378885180834,1.04392123690234e-14,2.35090445757947e-13
"Actr2",1360.10753675375,0.782141128068648,0.101139208357785,7.73331273566808,1.04783462336718e-14,2.35623697166018e-13
"Rab11fip1",129.498632451649,2.67000916035536,0.345498678126392,7.72798661585213,1.09260829069781e-14,2.45329985272147e-13
"Sp140l2",75.9128170222367,2.57998058850768,0.333892467564938,7.72698050759682,1.10127501589493e-14,2.46912336651971e-13
"Pkmyt1",41.9672803619104,2.58583819995649,0.334881931392328,7.72164144301675,1.1484106873596e-14,2.57102339786851e-13
"Mbp",187.993301372003,-1.53522903389831,0.19885137981921,-7.72048469210572,1.15888170176433e-14,2.5906613526538e-13
"Atp8b4",83.3833286345991,-2.15884290934652,0.27974242907285,-7.71725231850446,1.18864204309291e-14,2.65050094506109e-13
"Txnl1",327.514824344357,1.60069143018532,0.207418670093704,7.71720033429095,1.18912675221159e-14,2.65050094506109e-13
"Ranbp1",451.112468802329,1.36354328545626,0.176756435684322,7.7142497254894,1.21695986268072e-14,2.70857957174165e-13
"Araf",157.155941676636,-1.00931733445384,0.13085256351371,-7.7133936649861,1.2251543769495e-14,2.71975642126086e-13
"Echs1",116.640869454886,-1.2775746766357,0.1656315681759,-7.71335253723442,1.22554943028087e-14,2.71975642126086e-13
"Trim12a",257.016753378456,1.49961528978567,0.194928709128183,7.6931473895902,1.43558975236655e-14,3.18125019834019e-13
"D630033A02Rik",22.8069650662881,2.83377111593306,0.368595495716667,7.68802426742439,1.49424472721873e-14,3.30642309305904e-13
"Eid3",7.48156755905825,4.69646232716697,0.612544900104576,7.66713154638162,1.75885369976474e-14,3.88630195748017e-13
"Atp1a1",777.769424670786,1.04605489327949,0.136480927124655,7.66447675376705,1.79561724807667e-14,3.96179168801403e-13
"Stim2",96.0743958470367,1.30183190465229,0.169916128628788,7.66161467518116,1.83609825821121e-14,4.04525347466591e-13
"Mtpn",529.015668836535,1.26389536779288,0.165001734371473,7.6598914102772,1.86090360404702e-14,4.09398792890345e-13
"Tbc1d1",109.452574266344,1.75842715446293,0.22957562161572,7.65946811811884,1.86704689557588e-14,4.10158457780257e-13
"Mxd1",190.067626366352,2.17221153147003,0.283680322251714,7.65725135331239,1.89954636198687e-14,4.16098905673158e-13
"Tmem184b",360.511087870417,0.988674426988247,0.129116065167085,7.65725338445557,1.89951633063782e-14,4.16098905673158e-13
"Rnaset2a",718.994783529298,1.16103349486691,0.151958943370472,7.64044201094725,2.16477278803084e-14,4.73516871252772e-13
"Asf1a",145.815984371197,1.76318255930364,0.230948924616946,7.63451296527172,2.26675679434448e-14,4.94707192452064e-13
"Ccar1",220.847278588515,1.1861790001245,0.15537221566892,7.63443447734639,2.26813805276133e-14,4.94707192452064e-13
"Znrf1",393.080069412493,1.0327425374655,0.135352253191076,7.63003580005115,2.34688530448426e-14,5.11151619316672e-13
"Aebp2",499.297806722337,1.36722541472814,0.179198897433195,7.62965305206656,2.35386327980145e-14,5.11940079370227e-13
"Map2k1",468.910206845706,1.42523493344103,0.186822214817894,7.62883008763328,2.36893614021113e-14,5.14484336092007e-13
"Pla1a",82.699166934325,3.28740407695362,0.431023455478415,7.62697258158437,2.40330680865662e-14,5.21206480864563e-13
"Tmem243",201.404344440272,1.3196583249341,0.17308866002987,7.62417552199182,2.45599005448466e-14,5.31875346174334e-13
"Tns4",17.2601066894123,-3.66633696400778,0.481654330133855,-7.61196720268014,2.69955073323631e-14,5.83792205374762e-13
"Pgap6",58.7089981867864,-1.93154389298192,0.253913289163054,-7.60710043711639,2.80313476565736e-14,6.05334173331616e-13
"Srsf6",329.740674074372,0.722349651861429,0.0951396537514451,7.59251924280265,3.13744871823527e-14,6.76570624585785e-13
"Ifi44",51.3081985689789,3.56675680620291,0.469931245931858,7.5899545669285,3.20017676732799e-14,6.89122810659357e-13
"Fgd4",23.7610873090236,-2.6549279589254,0.350323608802639,-7.57850139760663,3.49569138202689e-14,7.5169690846801e-13
"Arhgef6",35.2747239568292,-2.3534117050228,0.311007313207977,-7.56706226856158,3.81758935800553e-14,8.19760103551441e-13
"Shisa3",6.49063032503978,8.57528560540994,1.13469951990802,7.55731843977958,4.11463769358289e-14,8.82303323155622e-13
"Phc2",383.346583523244,1.44413593224344,0.191157698182129,7.55468362496974,4.19879209912787e-14,8.99084049765498e-13
"Eps8",76.8146778492617,-2.06398234625673,0.273345441618525,-7.55082043452248,4.32524837094049e-14,9.24863066807276e-13
"Tpi1",459.589746288203,-1.46706598804711,0.194369386602299,-7.54782434462731,4.42589288957895e-14,9.45058305245387e-13
"Adcy7",290.633347076499,-1.49797464160083,0.198488313971212,-7.54691604573802,4.45685677875228e-14,9.50338999284718e-13
"Zc3h12a",354.542011944341,2.07156012567599,0.274609173614227,7.54366687176348,4.56937484030422e-14,9.72970514179862e-13
"Mapk1ip1l",102.23477967163,1.46900492633506,0.195006708806569,7.53309942681098,4.9549852225869e-14,1.05293673267194e-12
"P2ry14",259.914718742864,1.96851816650952,0.261319259152955,7.53300071678725,4.95873392403549e-14,1.05293673267194e-12
"Psmd11",170.513613352836,1.35173544296619,0.179704843837151,7.52197555782712,5.39546728996039e-14,1.14407919753458e-12
"Riok3",758.188472985794,1.07635118745764,0.143175880858436,7.51768510872209,5.57545882951102e-14,1.18060340714896e-12
"Uqcc3",150.366321771094,-1.06002716420708,0.141051795965039,-7.51516247598728,5.68402984107889e-14,1.20025926533364e-12
"Urgcp",108.730616162989,1.41583831620895,0.188396998105722,7.5151851167736,5.68304622629616e-14,1.20025926533364e-12
"Gbp4",34.7587186826315,4.64656294916859,0.619285257034806,7.50310603455466,6.23230968701269e-14,1.3142156775684e-12
"Tyk2",259.100663632984,1.38131197159423,0.184259885690198,7.4965419978425,6.55234289342113e-14,1.37979309051241e-12
"Crlf3",312.382695046253,1.37829983830265,0.183899465882254,7.49485503772552,6.63716757188721e-14,1.39572768001369e-12
"Il16",169.214274777574,-2.49165386375257,0.332699254331082,-7.48920783956139,6.92905411854358e-14,1.45510136489415e-12
"Mrgpre",32.066325214736,-3.805783039407,0.508302282999388,-7.48724364751984,7.03350609343011e-14,1.47500459285331e-12
"Tbc1d13",282.496259619443,1.82942617444254,0.244614613383832,7.47880982716242,7.49987091871706e-14,1.57064604432363e-12
"Mindy2",195.35134370765,-1.07274570437701,0.143515042925417,-7.47479624790624,7.73235654353539e-14,1.61711259070975e-12
"Usf2",455.091789755067,-1.00114239359485,0.134119016338324,-7.46458198790693,8.35644690448154e-14,1.7452382124072e-12
"Rnf135",57.6679940711946,1.6070798889402,0.215373169054113,7.46183889106642,8.53231769536587e-14,1.779530992935e-12
"Isg20",792.363247626975,4.65076679709149,0.623525016908658,7.45882951120275,8.72944730111695e-14,1.81815783542116e-12
"Rnf166",322.624396547971,-0.922571946768321,0.123765991221717,-7.45416360069066,9.04397181755258e-14,1.8810967848623e-12
"Pou3f1",31.5934310832648,3.76892257282344,0.505873201197905,7.45033056485034,9.31066454975797e-14,1.93392904258324e-12
"Nfkbid",195.808045098375,1.4242209478082,0.19118452411824,7.44945729460496,9.37249720873747e-14,1.94412370672669e-12
"Gpr84",135.844470121758,3.50929418714627,0.47146965155692,7.44330875923325,9.81942164105956e-14,2.03406117309231e-12
"Setd1b",242.097982760289,0.978730562332875,0.131586859838962,7.43790499697814,1.02294581322312e-13,2.1161237270556e-12
"Tmem67",22.1243173222862,2.66074083796745,0.357767806148526,7.43706055223663,1.0295036807669e-13,2.12680394538919e-12
"Slc6a4",41.5726696117031,2.86059420282089,0.384720588260761,7.43551109586576,1.04164422968663e-13,2.14897265572427e-12
"Psmd12",262.66459814758,0.82967715953412,0.111647497510292,7.43122038590824,1.07600259655598e-13,2.21685616041791e-12
"Plod1",106.177194015647,-1.29000807940259,0.173752956584405,-7.42438059622847,1.133089079674e-13,2.3313193129163e-12
"Cd247",80.4837257635753,3.29387464416762,0.443959631282897,7.41931115369524,1.17731033354351e-13,2.41903953439411e-12
"Marveld1",47.7206940322624,-2.20437506784732,0.297372696150386,-7.41283613587892,1.23626603805378e-13,2.5367580102514e-12
"Appl2",54.8879523363824,-2.55726323955379,0.345060376557695,-7.41106024709333,1.25293644268081e-13,2.5675092748806e-12
"Pakap",13.6020615781549,3.59504366297796,0.485148006548938,7.41019980387228,1.26109273899665e-13,2.58075434882455e-12
"Ets2",310.813174654605,1.8702082256328,0.252755767519221,7.39927022828699,1.36934940144051e-13,2.79853900460617e-12
"Ms4a4c",65.4142788710597,4.40557623569229,0.59542195857858,7.39908257029937,1.37128569392367e-13,2.79874453675505e-12
"Cndp2",574.682365198675,0.971152427248602,0.131436336953758,7.38876668169984,1.48196948668586e-13,3.02060251256853e-12
"Zfp513",171.841946071972,1.35351328755042,0.183225715174396,7.38713605927058,1.50025062557545e-13,3.05378117990966e-12
"Abhd8",79.4949178967056,-2.15378418143886,0.291630406405846,-7.38532105750851,1.5208595145751e-13,3.09160322122827e-12
"Slfn3",11.8742282890507,3.9039820581834,0.529145746349164,7.37789557058501,1.60811019395147e-13,3.26461358415235e-12
"Sirt3",34.2590803703414,-2.26332668115636,0.306780003617802,-7.37768646738818,1.6106370791807e-13,3.26539533366873e-12
"Dym",66.0113768823542,-1.54153363744183,0.208968220267061,-7.37688073082,1.6204104480293e-13,3.28084697087049e-12
"Ccnl1",416.436791516605,1.29176581626303,0.175205590076347,7.37285731408532,1.67009210514587e-13,3.37695281632016e-12
"Dync1li1",167.965293473001,1.15003174065989,0.156075650177346,7.3684251153407,1.72655469756804e-13,3.48649707538045e-12
"Ifi204",784.429344155058,3.12708307101296,0.424459593070901,7.36721026467793,1.7423556549866e-13,3.51375057088965e-12
"Tpcn1",96.6691685904809,-2.61399460455785,0.355276041784874,-7.35764390817176,1.87184567818565e-13,3.76990214129701e-12
"Stat3",598.461522324396,1.44694670106997,0.196725784301068,7.35514516417214,1.90719738216733e-13,3.8360331515202e-12
"Pgap2",293.997331059748,1.12480165576705,0.153036223554365,7.34990468036136,1.98348251200016e-13,3.98421269801772e-12
"Igsf6",510.215638984626,1.36734223834859,0.186076439449868,7.34828247139249,2.00769869809828e-13,4.02754925673768e-12
"Tmem51",78.0047876624973,-1.989138946204,0.270834702506529,-7.34447590281029,2.06566903254084e-13,4.13839554140836e-12
"Arglu1",159.278977401329,1.20718233172803,0.164487689045697,7.33904366175792,2.15125431338769e-13,4.30420252780955e-12
"Asnsd1",164.683457306934,-1.1541232365955,0.157307352884406,-7.33674056192139,2.18858262949271e-13,4.37314951104139e-12
"Pop1",33.3377327983536,1.922854809416,0.262394420863642,7.32810858968393,2.3342355588929e-13,4.6580831584923e-12
"Sdccag8",50.8608726781248,-1.86785207934795,0.25490792381412,-7.32755597158288,2.34387790498325e-13,4.67121078946074e-12
"Zbtb20",56.414025825434,-1.89730050753947,0.259174202310205,-7.32056080669864,2.46936786031289e-13,4.91488020865932e-12
"Notch2",64.9396822968546,2.4800897960748,0.338873064543029,7.3186395012516,2.5049753005447e-13,4.9792507734165e-12
"Mndal",356.373707411689,3.39003604652078,0.463254904570016,7.31786326076213,2.51950393715268e-13,5.00160898773825e-12
"Ski",63.187836620258,-1.67380625764918,0.228916717142181,-7.31185681214174,2.63475798121576e-13,5.22360470502153e-12
"Plxnb2",157.148496340038,-1.81020356642411,0.247687120686029,-7.30842831637881,2.70285068011908e-13,5.35164434663578e-12
"Spaca6",29.6471021437011,1.64731259187252,0.225708210055464,7.29841679869652,2.91173468618451e-13,5.75775707205825e-12
"Serpinb8",35.7111313145485,-1.88994371324022,0.259326501058339,-7.28789269714878,3.1484055977123e-13,6.2176932309225e-12
"Coq9",75.702523576006,-1.26706713316012,0.173989362116113,-7.28244024663146,3.27835163183459e-13,6.46594424048514e-12
"Ulk1",96.7977342611109,-1.23098416869053,0.169059247894735,-7.28137729239755,3.30429125590554e-13,6.50868533430697e-12
"N4bp3",35.0883596864843,-2.99222305047133,0.411117943236842,-7.27825943794317,3.38154561110007e-13,6.65226379184925e-12
"Rogdi",314.06278224178,-1.78027271617495,0.244647468565306,-7.27688999446862,3.4160358542255e-13,6.7114539476188e-12
"Morc3",253.397503344779,1.67858666736578,0.230691596359603,7.27632342857084,3.43040597425959e-13,6.7310128035472e-12
"Lims1",443.771661398785,0.922052161479025,0.126739884984157,7.27515384438202,3.4602588076058e-13,6.7808619255473e-12
"Cisd1",99.1408034061648,-1.11864033227142,0.153787913598417,-7.2739157850369,3.49213740626831e-13,6.83454774017544e-12
"Gm16685",21.4422967704015,5.00071496205334,0.687725529537095,7.27138189187087,3.55828411241288e-13,6.95507686895472e-12
"Magohb",54.2126930069672,1.99498409788812,0.2745365273317,7.2667346574168,3.68281200226185e-13,7.18926399314778e-12
"Adam8",1755.79210715311,-1.83220607681321,0.252338553402781,-7.26090425781533,3.84511048988531e-13,7.49649034895031e-12
"Hspa1a",60.9571365434688,2.00971601795905,0.276947353871909,7.25667167373828,3.96731118967113e-13,7.72485650034816e-12
"Brd2",764.460658700752,1.38978658736424,0.191567833929102,7.25480138736958,4.02251641666098e-13,7.82235781739966e-12
"Agfg2",40.8636566375177,-2.86898507276692,0.395546838332667,-7.25321199598116,4.07002283936081e-13,7.90465837055986e-12
"Rmnd5b",152.463256745148,-1.14890693000521,0.158461243101126,-7.25039705306371,4.15551626170329e-13,8.06043268777714e-12
"Tnfrsf23",98.0215275973349,-2.04733664630791,0.282517561225641,-7.24675888261948,4.26862876572081e-13,8.26931564957807e-12
"Iigp1c",8.10661943921919,6.09467195885236,0.841694426694038,7.24095558383424,4.45534309354675e-13,8.62007116804744e-12
"Usp42",43.1935432194198,1.82474913085134,0.252126952693431,7.23742190732822,4.57293892486731e-13,8.83637856128352e-12
"Cfap410",19.2449148677815,-2.72476092780782,0.376602170850326,-7.23511742286458,4.65126525980342e-13,8.97635318366619e-12
"Tnfaip8l2",273.711795098162,-1.50922377305208,0.208743100033354,-7.23005346193926,4.82803934417175e-13,9.30572539080183e-12
"Slc16a6",92.7946817784203,-2.03906352255875,0.282050407499042,-7.22942945071151,4.85027390801205e-13,9.33677727292320e-12
"Il20rb",20.1229025596063,2.84117483665112,0.393665490762516,7.21723113485987,5.30567555202512e-13,1.02005459604256e-11
"R3hdm1",96.5309473054101,-1.20608142093821,0.167420466014149,-7.20390672449975,5.85113999102795e-13,1.12350730860469e-11
"Selenon",82.303345292915,-1.53494350922518,0.213258260563378,-7.19758055406728,6.12903412716599e-13,1.1739962232077e-11
"Usp7",235.183684772962,0.820011418457463,0.113928916887656,7.19757056293328,6.12948310162224e-13,1.1739962232077e-11
"Ifi213",59.6190040757731,3.31780959410387,0.461267097188338,7.19281651417938,6.34682121402587e-13,1.21409832156886e-11
"Cebpb",2254.68264244932,1.33444773347004,0.185679616578157,7.186829432666,6.63131671526438e-13,1.26693050928472e-11
"Cnr2",32.2122617883383,-3.43186358784131,0.477596532823614,-7.18569619329454,6.68655803335961e-13,1.27588565427535e-11
"Hsd17b12",226.080217573594,0.989219130167844,0.137702710208498,7.18373028875065,6.78346227554737e-13,1.29275832316244e-11
"Samd4b",243.228740214548,0.826825446345034,0.115127069499593,7.18185088823055,6.87739086780508e-13,1.3090224865238e-11
"Kmt5a",500.496714470779,1.052777095425,0.146678577668595,7.17744276061665,7.10273789153996e-13,1.35022870192541e-11
"Rilpl1",68.6048272495152,2.37402902697712,0.331053490438125,7.17113425940703,7.43789146507915e-13,1.41218048912325e-11
"Creg2",26.9752762680688,-2.56107387934719,0.357440255383743,-7.16504042500098,7.77636037568912e-13,1.47460684437508e-11
"Plk2",321.685097155281,1.43184491046485,0.199887369620139,7.1632585549847,7.87815587991018e-13,1.49205421795168e-11
"Piezo1",294.690548850402,1.96079883477622,0.273928878728703,7.15805812032758,8.18278645214994e-13,1.54782583436077e-11
"Trim12c",83.4869145258982,1.6322417278275,0.228091903506515,7.1560704379885,8.30224959339594e-13,1.56847704214268e-11
"Dck",281.230308049188,2.24019785102002,0.313057986699577,7.15585593147572,8.3152436909941e-13,1.56898768951604e-11
